,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand
5186,5186,Volkswagen Vento,Mumbai,2011,45000,Petrol,Automatic,First,14.4,1598,103.6,5,3.35,Volkswagen
5187,5187,Hyundai Verna,Mumbai,2014,48656,Petrol,Automatic,First,15.74,1591,121.3,5,5.5,Hyundai
5188,5188,Hyundai Verna,Bangalore,2012,79000,Diesel,Automatic,First,22.0,1582,126.2,5,5.25,Hyundai
5189,5189,Audi A4,Bangalore,2012,88000,Diesel,Automatic,First,16.55,1968,140.0,5,16.25,Audi
5190,5190,Maruti SX4,Delhi,2009,92000,Petrol,Manual,First,15.5,1586,103.3,5,2.7,Maruti
5191,5191,Ford Endeavour,Chennai,2019,9000,Diesel,Automatic,First,12.62,2198,158.0,7,32.9,Ford
5192,5192,Maruti Swift,Coimbatore,2008,50121,Petrol,Manual,First,20.4,1197,83.11,5,3.41,Maruti
5193,5193,Hyundai Grand,Hyderabad,2014,79000,Diesel,Manual,First,24.0,1120,70.0,5,4.15,Hyundai
5194,5194,Volkswagen Polo,Hyderabad,2014,46000,Diesel,Manual,Second,20.14,1498,88.8,5,5.9,Volkswagen
5195,5195,Mercedes-Benz E-Class,Pune,2012,100000,Petrol,Automatic,First,10.0,2496,157.7,5,11.5,Mercedes-Benz
5196,5196,Hyundai i20,Kolkata,2015,41000,Petrol,Manual,First,18.6,1197,81.83,5,4.75,Hyundai
5197,5197,Maruti Alto,Chennai,2015,25000,Petrol,Automatic,First,24.07,998,67.1,5,3.5,Maruti
5198,5198,Maruti Ertiga,Pune,2014,71899,Diesel,Manual,First,20.77,1248,88.76,7,7.25,Maruti
5199,5199,Maruti Celerio,Mumbai,2016,7100,Petrol,Automatic,First,23.1,998,67.04,5,4.35,Maruti
5200,5200,Renault KWID,Coimbatore,2018,38171,Petrol,Automatic,Second,22.5,999,67.0,5,4.99,Renault
5201,5201,Mahindra Scorpio,Bangalore,2013,70359,Diesel,Manual,First,12.05,2179,120.0,8,7.65,Mahindra
5202,5202,Toyota Innova,Chennai,2011,200000,Diesel,Manual,First,12.8,2494,102.0,7,9.0,Toyota
5203,5203,Volkswagen Polo,Chennai,2017,26969,Diesel,Manual,First,22.07,1199,73.9,5,6.9,Volkswagen
5204,5204,Ford Figo,Chennai,2011,56500,Diesel,Manual,First,20.0,1399,68.0,5,2.9,Ford
5205,5205,Nissan Terrano,Kolkata,2014,40000,Diesel,Manual,First,20.45,1461,83.8,5,5.75,Nissan
5206,5206,Force One,Kolkata,2014,41000,Diesel,Manual,First,17.0,2200,139.01,7,8.0,Force
5207,5207,Renault KWID,Kochi,2017,53105,Petrol,Automatic,First,22.5,999,67.0,5,4.41,Renault
5208,5208,Skoda Rapid,Mumbai,2013,23000,Diesel,Manual,First,21.14,1498,103.52,5,4.95,Skoda
5209,5209,Mahindra XUV500,Hyderabad,2016,80999,Diesel,Automatic,First,16.0,2179,140.0,7,14.4,Mahindra
5210,5210,Ford Figo,Chennai,2012,82000,Diesel,Manual,First,20.0,1399,68.05,5,2.95,Ford
5211,5211,Mahindra Bolero,Coimbatore,2017,68557,Diesel,Manual,First,15.96,2523,62.1,7,8.14,Mahindra
5212,5212,Volkswagen Vento,Hyderabad,2016,34000,Diesel,Manual,First,20.64,1498,108.5,5,8.45,Volkswagen
5213,5213,Toyota Innova,Pune,2015,77000,Diesel,Manual,First,12.99,2494,100.0,8,12.5,Toyota
5214,5214,Mahindra XUV500,Mumbai,2012,48000,Diesel,Manual,First,15.1,2179,140.0,7,6.5,Mahindra
5215,5215,Ford Ecosport,Coimbatore,2015,28232,Petrol,Manual,Second,15.8,1499,110.0,5,7.72,Ford
5216,5216,Volkswagen Jetta,Chennai,2011,110000,Diesel,Automatic,First,16.96,1968,138.1,5,8.0,Volkswagen
5217,5217,Tata New,Chennai,2009,120000,Diesel,Manual,Second,13.93,2179,138.0,7,3.0,Tata
5218,5218,BMW 3,Mumbai,2013,49000,Diesel,Automatic,First,8.2,2993,245.0,4,29.0,BMW
5219,5219,Volkswagen Polo,Kolkata,2014,22000,Petrol,Manual,First,16.47,1198,74.0,5,4.11,Volkswagen
5220,5220,Hyundai i20,Coimbatore,2015,14925,Petrol,Manual,First,18.5,1197,82.9,5,5.37,Hyundai
5221,5221,Maruti Ertiga,Mumbai,2013,75000,Diesel,Manual,First,20.77,1248,88.8,7,6.55,Maruti
5222,5222,Honda City,Chennai,2015,23000,Petrol,Manual,First,17.4,1497,117.3,5,7.0,Honda
5223,5223,Honda City,Mumbai,2014,57000,Petrol,Manual,First,17.0,1497,118.0,5,5.48,Honda
5224,5224,Volkswagen Jetta,Kochi,2013,76718,Diesel,Automatic,First,16.96,1968,138.03,5,6.51,Volkswagen
5225,5225,Honda Amaze,Pune,2016,138000,Diesel,Manual,First,25.8,1498,98.6,5,5.15,Honda
5226,5226,Mahindra XUV500,Hyderabad,2013,140000,Diesel,Manual,Second,15.1,2179,140.0,7,9.0,Mahindra
5227,5227,Toyota Corolla,Mumbai,2008,110000,Petrol,Automatic,Second,14.53,1798,138.1,5,2.75,Toyota
5229,5229,BMW 3,Bangalore,2012,73000,Diesel,Automatic,First,22.69,1995,190.0,5,12.5,BMW
5230,5230,Ford EcoSport,Kochi,2017,63423,Diesel,Manual,First,23.0,1498,98.96,5,7.69,Ford
5231,5231,Hyundai i20,Kochi,2013,62132,Petrol,Manual,First,18.5,1197,82.85,5,4.57,Hyundai
5232,5232,Honda City,Mumbai,2013,51000,Petrol,Automatic,First,16.8,1497,118.0,5,4.5,Honda
5233,5233,Maruti Ritz,Hyderabad,2015,75000,Diesel,Manual,First,23.2,1248,73.94,5,4.9,Maruti
5234,5234,Hyundai i10,Kolkata,2008,55410,Petrol,Manual,First,19.81,1086,68.05,5,1.65,Hyundai
5235,5235,Chevrolet Sail,Mumbai,2015,41000,Petrol,Manual,First,18.2,1199,82.4,5,3.25,Chevrolet
5236,5236,Hyundai Verna,Chennai,2012,45000,Diesel,Manual,First,22.32,1582,126.32,5,6.25,Hyundai
5237,5237,Hyundai Creta,Kochi,2018,53322,Petrol,Manual,First,15.8,1591,121.3,5,12.13,Hyundai
5238,5238,Chevrolet Sail,Jaipur,2013,48000,Petrol,Manual,First,18.2,1199,82.4,5,3.25,Chevrolet
5239,5239,Audi Q5,Hyderabad,2013,72000,Diesel,Automatic,First,14.16,1968,174.3,5,29.0,Audi
5240,5240,Honda City,Kochi,2013,50266,Petrol,Manual,First,17.0,1497,118.0,5,5.53,Honda
5241,5241,Ford EcoSport,Hyderabad,2017,21800,Petrol,Manual,First,17.0,1497,121.36,5,8.75,Ford
5242,5242,Audi Q7,Bangalore,2014,45000,Diesel,Automatic,Second,12.07,2967,241.4,7,37.9,Audi
5243,5243,Hyundai i10,Delhi,2010,62000,Petrol,Manual,First,20.36,1197,78.9,5,2.4,Hyundai
5244,5244,Hyundai i20,Chennai,2014,41681,Petrol,Manual,First,17.0,1197,80.0,5,4.55,Hyundai
5245,5245,Maruti Swift,Delhi,2011,69313,Petrol,Manual,Second,17.5,1197,85.8,5,2.65,Maruti
5246,5246,Tata Indica,Pune,2017,49000,Diesel,Manual,Second,25.0,1396,69.0,5,1.6,Tata
5247,5247,BMW 5,Coimbatore,2012,40471,Diesel,Automatic,Second,16.2,2993,235.0,5,25.72,BMW
5248,5248,Maruti Swift,Ahmedabad,2013,60000,Diesel,Manual,First,22.9,1248,74.0,5,4.15,Maruti
5249,5249,Ford Freestyle,Jaipur,2018,1001,Petrol,Manual,First,19.0,1194,94.68,5,7.23,Ford
5250,5250,Hyundai Verna,Bangalore,2008,38000,Petrol,Manual,Second,13.9,1599,103.2,5,2.6,Hyundai
5251,5251,BMW 3,Mumbai,2008,66000,Diesel,Automatic,Second,16.07,1995,181.0,5,7.25,BMW
5252,5252,Toyota Innova,Kochi,2017,33901,Diesel,Manual,First,12.8,2494,102.0,8,14.29,Toyota
5253,5253,Mercedes-Benz New,Hyderabad,2011,57000,Diesel,Automatic,Second,14.94,2143,204.0,5,17.25,Mercedes-Benz
5254,5254,Hyundai Elantra,Pune,2013,170000,Diesel,Manual,First,22.54,1582,126.2,5,7.5,Hyundai
5255,5255,Maruti Ritz,Hyderabad,2014,60000,Diesel,Manual,First,23.2,1248,73.94,5,4.35,Maruti
5256,5256,Maruti Vitara,Pune,2016,85000,Diesel,Manual,First,24.3,1248,88.5,5,8.9,Maruti
5257,5257,Hyundai Xcent,Kolkata,2016,146000,Petrol,Manual,Second,19.1,1197,82.0,5,3.5,Hyundai
5258,5258,Honda City,Kolkata,2014,56002,Diesel,Manual,First,26.0,1498,98.6,5,6.1,Honda
5259,5259,Renault KWID,Mumbai,2016,8554,Petrol,Manual,First,25.17,799,53.3,5,3.2,Renault
5260,5260,Toyota Etios,Jaipur,2014,62322,Diesel,Manual,First,23.59,1364,67.06,5,4.9,Toyota
5261,5261,Maruti Alto,Kochi,2015,37929,Petrol,Manual,First,24.07,998,67.1,5,3.69,Maruti
5262,5262,Tata Tiago,Chennai,2016,5400,Petrol,Manual,First,23.84,1199,84.0,5,3.98,Tata
5263,5263,Hyundai i20,Kolkata,2013,60000,Diesel,Manual,First,21.9,1396,90.0,5,2.95,Hyundai
5264,5264,Audi A4,Kochi,2014,55730,Diesel,Automatic,First,16.55,1968,147.51,5,15.21,Audi
5265,5265,Maruti Swift,Hyderabad,2015,62000,Diesel,Manual,First,28.4,1248,74.0,5,6.3,Maruti
5266,5266,Volkswagen Ameo,Kochi,2017,14576,Petrol,Manual,First,17.0,1198,73.75,5,6.69,Volkswagen
5267,5267,Honda BRV,Mumbai,2017,17000,Petrol,Automatic,First,16.0,1497,117.3,7,9.5,Honda
5268,5268,Hyundai i20,Mumbai,2009,28000,Petrol,Manual,First,17.0,1197,80.0,5,2.65,Hyundai
5269,5269,Hyundai Santa,Ahmedabad,2012,58200,Diesel,Manual,First,14.66,2199,194.3,7,7.5,Hyundai
5270,5270,Honda City,Bangalore,2002,53000,Petrol,Manual,Second,0.0,1197,74.0,5,1.85,Honda
5271,5271,Maruti Celerio,Kochi,2018,12278,Petrol,Automatic,First,23.1,998,67.04,5,5.63,Maruti
5272,5272,Hyundai Creta,Coimbatore,2018,17665,Petrol,Manual,First,15.8,1591,121.3,5,11.78,Hyundai
5273,5273,Tata Indica,Hyderabad,2004,200000,Diesel,Manual,Second,17.88,1396,52.8,5,0.85,Tata
5274,5274,Volkswagen Vento,Mumbai,2011,55893,Petrol,Manual,First,15.04,1598,103.6,5,3.35,Volkswagen
5275,5275,Maruti Celerio,Kochi,2015,60586,Petrol,Manual,First,23.1,998,67.04,5,4.11,Maruti
5276,5276,Mercedes-Benz CLA,Ahmedabad,2015,13500,Diesel,Automatic,First,17.9,2143,136.0,5,25.51,Mercedes-Benz
5277,5277,Maruti Alto,Jaipur,2017,30000,Petrol,Manual,First,22.74,796,47.3,5,3.1,Maruti
5278,5278,Ford Endeavour,Delhi,2018,12000,Diesel,Automatic,First,10.91,3198,197.0,7,33.5,Ford
5279,5279,Tata Zest,Kolkata,2017,65000,Petrol,Manual,First,17.57,1193,88.7,5,4.8,Tata
5280,5280,Volkswagen Vento,Kolkata,2014,38000,Petrol,Manual,First,16.09,1598,103.5,5,3.49,Volkswagen
5281,5281,Maruti Ertiga,Mumbai,2012,25000,Petrol,Manual,Second,17.5,1373,91.1,7,5.15,Maruti
5282,5282,Mercedes-Benz M-Class,Mumbai,2011,100000,Diesel,Automatic,First,14.0,2987,224.0,5,14.41,Mercedes-Benz
5283,5283,Volkswagen Polo,Mumbai,2014,13710,Petrol,Manual,First,16.2,1199,74.0,5,4.75,Volkswagen
5284,5284,Toyota Fortuner,Jaipur,2015,100000,Diesel,Automatic,First,12.55,2982,168.5,7,19.0,Toyota
5285,5285,Maruti Celerio,Hyderabad,2017,17000,Petrol,Manual,First,23.1,998,67.04,5,4.9,Maruti
5286,5286,BMW 3,Chennai,2008,89000,Diesel,Automatic,Second,16.07,1995,181.0,4,6.3,BMW
5287,5287,Honda City,Jaipur,2006,100173,Petrol,Manual,Second,16.9,1497,100.0,5,2.4,Honda
5288,5288,Mitsubishi Cedia,Pune,2009,97000,Petrol,Manual,First,13.17,1999,114.0,5,3.0,Mitsubishi
5289,5289,Renault Pulse,Delhi,2016,40190,Petrol,Manual,First,18.06,1198,74.93,5,4.25,Renault
5290,5290,Volkswagen Polo,Hyderabad,2016,29647,Diesel,Manual,First,20.14,1498,88.0,5,6.3,Volkswagen
5291,5291,Maruti Baleno,Kochi,2018,43639,Petrol,Manual,First,21.1,998,100.0,5,8.15,Maruti
5292,5292,Hyundai i10,Kochi,2012,37333,Petrol,Manual,First,20.36,1197,78.9,5,3.22,Hyundai
5293,5293,Hyundai i20,Kochi,2018,48407,Petrol,Manual,First,18.6,1197,81.83,5,7.65,Hyundai
5294,5294,BMW Z4,Delhi,2011,25000,Petrol,Automatic,First,10.37,2979,306.0,2,30.0,BMW
5295,5295,Hyundai i10,Pune,2010,72400,Petrol,Manual,Second,20.36,1197,78.9,5,2.3,Hyundai
5296,5296,Mini Cooper,Delhi,2012,18000,Petrol,Automatic,First,13.6,1598,181.0,4,22.0,Mini
5297,5297,Honda Brio,Pune,2012,65167,Petrol,Manual,First,19.4,1198,86.8,5,3.28,Honda
5298,5298,Maruti Ciaz,Kochi,2016,25418,Petrol,Manual,First,20.73,1373,91.2,5,7.09,Maruti
5299,5299,Maruti Swift,Coimbatore,2013,38995,Diesel,Manual,First,19.3,1248,73.9,5,6.46,Maruti
5300,5300,Volkswagen Polo,Chennai,2012,60000,Diesel,Manual,First,22.07,1199,73.9,5,4.0,Volkswagen
5301,5301,BMW X1,Delhi,2011,72000,Diesel,Automatic,First,17.05,1995,184.0,5,11.0,BMW
5302,5302,Audi Q7,Coimbatore,2016,31075,Diesel,Automatic,Second,12.07,2967,241.4,7,49.79,Audi
5303,5303,Ford Figo,Kolkata,2015,4311,Diesel,Manual,First,25.83,1498,99.0,5,4.8,Ford
5304,5304,BMW 3,Bangalore,2017,21000,Diesel,Automatic,First,21.76,1995,190.0,5,35.0,BMW
5305,5305,Mercedes-Benz M-Class,Bangalore,2011,54000,Diesel,Automatic,First,14.0,2987,224.0,5,21.99,Mercedes-Benz
5306,5306,Maruti Wagon,Mumbai,2007,50000,Petrol,Manual,Second,17.3,1061,64.0,5,1.1,Maruti
5307,5307,Maruti Baleno,Delhi,2018,13000,Petrol,Manual,First,21.4,1197,83.1,5,6.6,Maruti
5308,5308,Maruti Dzire,Pune,2013,74000,Petrol,Manual,First,22.0,1197,81.8,5,4.5,Maruti
5309,5309,Chevrolet Aveo,Pune,2009,75000,Petrol,Manual,Second,14.7,1150,76.0,5,1.0,Chevrolet
5310,5310,Volkswagen Polo,Chennai,2017,25000,Diesel,Manual,First,20.14,1498,88.0,5,6.9,Volkswagen
5311,5311,Land Rover,Hyderabad,2012,139000,Diesel,Automatic,First,0.0,2179,115.0,5,16.75,Land
5312,5312,Audi Q5,Mumbai,2015,52000,Diesel,Automatic,First,14.16,1968,174.3,5,25.49,Audi
5313,5313,Audi A6,Chennai,2015,20000,Diesel,Automatic,First,18.53,1968,187.74,5,35.5,Audi
5314,5314,Hyundai Grand,Kochi,2018,32663,Diesel,Manual,First,24.0,1186,73.97,5,6.28,Hyundai
5315,5315,Mahindra Scorpio,Delhi,2012,76777,Diesel,Manual,Second,12.05,2179,120.0,8,4.88,Mahindra
5316,5316,Tata Bolt,Hyderabad,2016,100303,Diesel,Manual,First,22.95,1248,74.0,5,3.7,Tata
5317,5317,Hyundai EON,Kochi,2015,43993,Petrol,Manual,First,21.1,814,55.2,5,3.45,Hyundai
5318,5318,Mahindra Scorpio,Kochi,2016,72118,Diesel,Manual,First,15.4,2179,120.0,8,10.23,Mahindra
5319,5319,Honda Accord,Bangalore,2010,83000,Petrol,Automatic,Second,11.1,2354,142.0,5,6.5,Honda
5320,5320,Volkswagen Polo,Mumbai,2016,7523,Petrol,Manual,First,16.2,1199,74.0,5,6.15,Volkswagen
5321,5321,Maruti Eeco,Mumbai,2014,34670,Petrol,Manual,First,15.1,1196,73.0,7,2.9,Maruti
5322,5322,Hyundai Grand,Ahmedabad,2016,30000,Diesel,Manual,First,24.0,1120,70.0,5,5.5,Hyundai
5323,5323,Ford Endeavour,Chennai,2017,17000,Diesel,Automatic,First,10.91,3198,197.0,7,31.0,Ford
5324,5324,Hyundai Grand,Delhi,2015,59261,Diesel,Manual,First,24.0,1186,73.97,5,4.25,Hyundai
5325,5325,Maruti Swift,Kochi,2016,65210,Diesel,Manual,First,22.9,1248,74.0,5,5.48,Maruti
5326,5326,Hyundai i20,Bangalore,2016,19000,Petrol,Manual,First,18.6,1197,81.83,5,7.25,Hyundai
5327,5327,Maruti Swift,Hyderabad,2012,50000,Petrol,Manual,First,17.5,1298,85.8,5,3.0,Maruti
5328,5328,BMW 3,Hyderabad,2015,47000,Diesel,Automatic,First,22.69,1995,190.0,5,29.5,BMW
5329,5329,Honda City,Mumbai,2007,75000,Petrol,Manual,Second,17.7,1497,78.0,5,1.49,Honda
5330,5330,Hyundai i10,Pune,2013,54534,Petrol,Automatic,First,16.95,1197,78.9,5,3.65,Hyundai
5331,5331,Ford Ecosport,Ahmedabad,2018,13000,Diesel,Manual,First,23.0,1498,98.96,5,10.9,Ford
5332,5332,Maruti Celerio,Bangalore,2015,48808,Petrol,Manual,First,23.1,998,67.04,5,4.3,Maruti
5333,5333,Maruti Ertiga,Pune,2012,63001,Diesel,Manual,Second,20.77,1248,88.76,7,6.11,Maruti
5334,5334,Toyota Innova,Hyderabad,2015,64771,Diesel,Manual,First,12.8,2494,102.0,8,15.5,Toyota
5335,5335,Honda City,Mumbai,2016,34634,Petrol,Manual,First,17.8,1497,117.3,5,6.9,Honda
5336,5336,Maruti Swift,Bangalore,2012,69242,Petrol,Manual,First,19.1,1197,85.8,5,4.69,Maruti
5337,5337,Maruti Ritz,Kochi,2011,33292,Petrol,Manual,First,18.5,1197,85.8,5,3.19,Maruti
5338,5338,Hyundai i20,Pune,2012,55000,Petrol,Automatic,Second,15.0,1396,98.6,5,3.75,Hyundai
5339,5339,Hyundai i20,Pune,2019,1000,Petrol,Manual,First,17.19,1197,81.86,5,8.6,Hyundai
5340,5340,Honda City,Chennai,2011,80000,Petrol,Manual,Second,17.0,1497,118.0,5,3.85,Honda
5341,5341,Porsche Cayenne,Coimbatore,2016,65003,Diesel,Automatic,First,13.6,4134,382.0,5,67.83,Porsche
5342,5342,Honda Amaze,Coimbatore,2019,16573,Petrol,Manual,First,17.8,1198,86.7,5,9.31,Honda
5343,5343,Honda Civic,Pune,2008,152633,Petrol,Automatic,First,12.9,1799,130.0,5,3.0,Honda
5344,5344,Hyundai i20,Bangalore,2015,53000,Petrol,Manual,First,18.6,1197,81.83,5,5.5,Hyundai
5345,5345,Hyundai Creta,Hyderabad,2017,50129,Diesel,Manual,First,19.67,1582,126.2,5,13.3,Hyundai
5346,5346,Audi Q3,Hyderabad,2013,63716,Diesel,Automatic,First,15.73,1968,174.33,5,23.0,Audi
5347,5347,Maruti Alto,Mumbai,2018,11000,Petrol,Manual,First,24.7,796,47.3,5,3.35,Maruti
5348,5348,BMW X1,Chennai,2012,115000,Diesel,Automatic,Third,15.06,1995,177.0,5,10.0,BMW
5349,5349,Hyundai i10,Delhi,2013,63265,Petrol,Manual,First,20.36,1197,78.9,5,2.95,Hyundai
5350,5350,Volkswagen Ameo,Pune,2016,20000,Diesel,Manual,First,21.66,1498,108.62,5,6.75,Volkswagen
5351,5351,Volkswagen Polo,Pune,2010,79000,Petrol,Manual,Third,16.47,1198,73.9,5,2.44,Volkswagen
5352,5352,Maruti Ciaz,Mumbai,2015,41000,Petrol,Manual,First,20.73,1373,91.1,5,5.85,Maruti
5353,5353,Volkswagen Polo,Kochi,2015,26323,Petrol,Automatic,First,17.21,1197,103.5,5,7.4,Volkswagen
5354,5354,Hyundai Xcent,Pune,2016,76000,Diesel,Manual,First,24.4,1120,71.0,5,3.8,Hyundai
5355,5355,Honda Civic,Hyderabad,2008,69972,Petrol,Manual,First,13.5,1799,130.0,5,3.8,Honda
5356,5356,Honda City,Kolkata,2008,69000,Petrol,Manual,First,17.7,1497,78.0,5,2.7,Honda
5357,5357,Mahindra Bolero,Jaipur,2016,65000,Diesel,Manual,First,15.96,2523,62.1,7,7.21,Mahindra
5358,5358,Honda City,Hyderabad,2016,29512,Petrol,Manual,First,17.4,1497,117.3,5,7.9,Honda
5359,5359,Hyundai Xcent,Kolkata,2017,51000,Diesel,Manual,First,25.4,1186,73.97,5,4.2,Hyundai
5360,5360,Renault Duster,Mumbai,2014,58003,Diesel,Manual,First,19.01,1461,108.45,5,5.75,Renault
5361,5361,Maruti A-Star,Hyderabad,2013,56500,Petrol,Automatic,First,16.98,998,66.1,5,3.45,Maruti
5362,5362,Audi A4,Bangalore,2014,29063,Diesel,Automatic,First,17.11,1968,174.33,5,25.75,Audi
5363,5363,Mahindra XUV500,Coimbatore,2018,46811,Diesel,Manual,First,16.0,2179,140.0,7,16.59,Mahindra
5364,5364,Renault Pulse,Coimbatore,2014,31897,Petrol,Manual,First,18.06,1198,74.96,5,4.69,Renault
5365,5365,BMW 3,Mumbai,2009,52100,Diesel,Automatic,Second,13.2,1995,170.0,5,7.5,BMW
5366,5366,Toyota Innova,Hyderabad,2016,73000,Diesel,Manual,First,13.68,2393,147.8,7,16.5,Toyota
5367,5367,Honda City,Kolkata,2009,31423,Petrol,Manual,First,17.0,1497,118.0,5,1.99,Honda
5368,5368,Maruti Swift,Chennai,2014,75180,Diesel,Manual,First,22.9,1248,74.0,5,5.25,Maruti
5369,5369,Renault Duster,Mumbai,2013,75000,Diesel,Manual,Second,19.64,1461,108.45,5,5.4,Renault
5370,5370,Volkswagen Polo,Mumbai,2014,15000,Petrol,Manual,First,16.47,1198,74.0,5,3.9,Volkswagen
5371,5371,Hyundai i20,Mumbai,2015,12000,Petrol,Manual,First,17.19,1197,81.86,5,5.8,Hyundai
5372,5372,BMW 5,Pune,2014,32000,Diesel,Automatic,First,18.12,1995,190.0,5,30.5,BMW
5373,5373,Maruti Swift,Hyderabad,2017,44504,Diesel,Manual,First,23.4,1248,74.0,5,5.6,Maruti
5374,5374,Mercedes-Benz M-Class,Ahmedabad,2012,66000,Diesel,Automatic,First,0.0,2987,165.0,5,23.0,Mercedes-Benz
5375,5375,Maruti Swift,Jaipur,2015,39437,Diesel,Manual,First,28.4,1248,74.0,5,5.15,Maruti
5376,5376,Hyundai Verna,Coimbatore,2017,36931,Diesel,Automatic,First,19.08,1582,126.2,5,9.48,Hyundai
5377,5377,Tata Nano,Bangalore,2016,17800,Petrol,Automatic,Second,21.9,624,37.48,4,2.38,Tata
5378,5378,Maruti Swift,Hyderabad,2009,71346,Petrol,Manual,First,17.5,1298,85.8,5,3.8,Maruti
5379,5379,Hyundai i20,Delhi,2015,45000,Petrol,Manual,Second,18.6,1197,81.83,5,5.5,Hyundai
5380,5380,Hyundai i20,Hyderabad,2010,85155,Petrol,Manual,First,17.0,1197,80.0,5,3.55,Hyundai
5381,5381,Maruti Ciaz,Mumbai,2015,48823,Petrol,Manual,First,20.73,1373,91.1,5,6.35,Maruti
5382,5382,Land Rover,Delhi,2015,37000,Diesel,Automatic,First,12.7,2179,187.7,5,36.0,Land
5383,5383,Tata Indigo,Hyderabad,2005,92000,Diesel,Manual,Second,16.1,1405,70.0,5,1.1,Tata
5384,5384,Tata Zest,Mumbai,2014,36000,Petrol,Manual,First,17.57,1193,88.7,5,3.7,Tata
5385,5385,Mahindra XUV500,Delhi,2016,24569,Diesel,Manual,First,16.0,1997,140.0,7,13.5,Mahindra
5386,5386,Honda Accord,Mumbai,2008,95000,Petrol,Automatic,Third,11.7,2354,177.6,5,2.85,Honda
5387,5387,Tata Nano,Coimbatore,2015,25811,Petrol,Manual,Second,25.4,624,37.5,4,2.13,Tata
5388,5388,Hyundai Elantra,Ahmedabad,2015,65000,Diesel,Manual,First,22.7,1582,126.2,5,7.75,Hyundai
5389,5389,Tata Indica,Chennai,2017,100400,Diesel,Manual,First,25.0,1396,69.0,5,2.85,Tata
5390,5390,Honda Amaze,Jaipur,2014,76414,Diesel,Manual,First,25.8,1498,98.6,5,4.95,Honda
5391,5391,Mahindra XUV500,Kochi,2012,82103,Diesel,Manual,First,15.1,2179,140.0,7,6.2,Mahindra
5392,5392,BMW X3,Pune,2013,98000,Diesel,Automatic,First,18.56,1995,190.0,5,17.5,BMW
5393,5393,Hyundai Grand,Pune,2010,45252,Petrol,Manual,First,18.9,1197,81.86,5,2.25,Hyundai
5394,5394,Maruti Baleno,Delhi,2017,10300,Petrol,Manual,First,21.4,1197,83.1,5,6.75,Maruti
5395,5395,Hyundai Verna,Kochi,2016,42024,Diesel,Automatic,First,19.08,1582,126.2,5,9.73,Hyundai
5396,5396,Maruti Ertiga,Kochi,2018,51236,Diesel,Manual,First,25.47,1248,88.5,7,8.49,Maruti
5397,5397,Mini Cooper,Mumbai,2013,52000,Petrol,Automatic,First,13.6,1598,181.0,4,25.0,Mini
5398,5398,Maruti Ritz,Coimbatore,2015,42894,Diesel,Manual,First,23.2,1248,73.94,5,5.59,Maruti
5399,5399,Skoda Laura,Mumbai,2011,68000,Diesel,Automatic,First,15.6,1896,106.0,5,4.8,Skoda
5400,5400,Ford Ecosport,Delhi,2014,69000,Diesel,Manual,First,22.7,1498,89.84,5,5.45,Ford
5401,5401,Hyundai i20,Pune,2017,10000,Petrol,Manual,First,18.6,1197,81.83,5,6.5,Hyundai
5402,5402,Honda Brio,Chennai,2015,16000,Petrol,Manual,First,19.4,1198,86.8,5,4.35,Honda
5403,5403,Honda Amaze,Kolkata,2013,46992,Diesel,Manual,First,25.8,1498,98.6,5,3.75,Honda
5404,5404,BMW 5,Pune,2010,170000,Diesel,Automatic,Third,18.48,1995,177.0,5,12.0,BMW
5405,5405,Audi Q7,Delhi,2014,58000,Diesel,Automatic,First,12.07,2967,241.4,7,32.0,Audi
5406,5406,Hyundai Grand,Jaipur,2015,50000,Diesel,Manual,Second,24.0,1120,70.0,5,4.0,Hyundai
5407,5407,Nissan Micra,Kolkata,2011,39010,Diesel,Manual,First,23.08,1461,63.1,5,2.6,Nissan
5408,5408,Hyundai Grand,Jaipur,2016,26946,Petrol,Manual,First,18.9,1197,82.0,5,4.45,Hyundai
5409,5409,Hyundai EON,Pune,2015,28700,Petrol,Manual,First,21.1,814,55.2,5,2.6,Hyundai
5410,5410,Mercedes-Benz New,Chennai,2011,60000,Petrol,Automatic,First,11.74,1796,186.0,5,16.0,Mercedes-Benz
5411,5411,Land Rover,Delhi,2014,38999,Diesel,Automatic,First,12.7,2179,187.7,5,32.5,Land
5412,5412,Mahindra Ssangyong,Mumbai,2016,39000,Diesel,Automatic,First,11.18,2696,184.0,7,13.85,Mahindra
5413,5413,Maruti Ciaz,Coimbatore,2018,7784,Petrol,Manual,First,20.73,1373,91.1,5,8.76,Maruti
5414,5414,Mercedes-Benz R-Class,Kochi,2014,45710,Petrol,Automatic,First,11.8,3498,272.0,7,23.68,Mercedes-Benz
5415,5415,Maruti Dzire,Chennai,2017,42000,Petrol,Automatic,First,22.0,1197,81.8,5,5.5,Maruti
5416,5416,Land Rover,Coimbatore,2013,75995,Diesel,Automatic,Second,11.49,4367,335.3,5,65.81,Land
5417,5417,Renault Duster,Kolkata,2013,57000,Diesel,Manual,First,19.01,1461,108.45,5,4.99,Renault
5418,5418,Hyundai Verna,Chennai,2013,85350,Diesel,Manual,Second,22.32,1582,126.32,5,5.7,Hyundai
5419,5419,Toyota Corolla,Coimbatore,2016,82725,Petrol,Automatic,First,14.28,1798,138.03,5,11.99,Toyota
